salary,car,label 
4527,4398,overspending
5084,7282,overspending
3548,5206,overspending
4144,7932,overspending
4250,2910,general
4037,3524,overspending
4469,2449,general
4712,3346,overspending
3788,6370,overspending
5317,2757,general
4727,3267,general
4623,1537,reasonable consumption
3589,2360,general
4767,4884,overspending
5107,1994,reasonable consumption
5278,4284,overspending
4543,7250,overspending
3526,2114,general
3603,5002,overspending
4138,3000,overspending
4907,4399,overspending
4087,2759,general
4925,2305,reasonable consumption
4087,6903,overspending
5397,6944,overspending
5319,4351,overspending
4065,2224,general
4574,4775,overspending
5359,3633,general
5136,2031,reasonable consumption
4475,3562,overspending
3723,7076,overspending
3544,3790,overspending
3626,6154,overspending
5470,3234,general
5260,5923,overspending
3626,3625,overspending
5212,1375,reasonable consumption
5089,2944,general
4108,3407,overspending
4682,6944,overspending
4918,3947,overspending
3730,3558,overspending
3910,5451,overspending
5316,5649,overspending
3851,5415,overspending
4926,7979,overspending
5325,2971,general
3906,4934,overspending
3651,4429,overspending
3659,5307,overspending
5282,5366,overspending
5169,6637,overspending
4734,5144,overspending
4372,2325,general
5360,6128,overspending
4971,7283,overspending
3655,5447,overspending
4611,3678,overspending
5031,2867,general
4969,4970,overspending
5118,5226,overspending
5291,2723,general
5426,6401,overspending
5113,6269,overspending
5280,4059,overspending
3639,4048,overspending
4396,6082,overspending
3706,2755,overspending
4290,5065,overspending
5478,6549,overspending
4729,6817,overspending
3824,4140,overspending
4672,7396,overspending
4977,1887,reasonable consumption
4417,5478,overspending
3963,3644,overspending
5121,4258,overspending
4212,7577,overspending
4785,2048,reasonable consumption
3724,5605,overspending
3786,6722,overspending
4615,6963,overspending
4902,3709,overspending
3582,5830,overspending
4638,2901,general
4895,7146,overspending
3780,2045,general
3777,1744,reasonable consumption
5168,6497,overspending
5096,3707,overspending
3590,7886,overspending
4718,5656,overspending
3959,5279,overspending
4405,7795,overspending
4363,1819,reasonable consumption
4935,2933,general
5377,3346,general
4878,2004,reasonable consumption
4322,7016,overspending
4961,7459,overspending
4717,2477,general
5492,2193,reasonable consumption
4405,7828,overspending
4600,4648,overspending
4499,4191,overspending
3889,3815,overspending
4493,2263,general
5390,1994,reasonable consumption
3867,1849,reasonable consumption
3742,5504,overspending
4265,4977,overspending
5212,6862,overspending
5162,7062,overspending
4943,7521,overspending
4121,6587,overspending
5457,1744,reasonable consumption
4534,7486,overspending
3590,2191,general
4428,6476,overspending
3578,5213,overspending
4908,2538,general
3740,2208,general
4533,2654,general
4882,3567,overspending
3702,5522,overspending
4829,5280,overspending
4448,5050,overspending
3556,6806,overspending
4586,4091,overspending
4174,6890,overspending
4089,7606,overspending
5182,7796,overspending
4197,6206,overspending
5069,7869,overspending
4142,2445,general
4059,2762,general
4583,3267,overspending
4398,6477,overspending
4728,2201,reasonable consumption
3951,7009,overspending
4917,3374,general
4398,3442,overspending
4375,4680,overspending
3660,3241,overspending
4426,4382,overspending
3676,4720,overspending
5161,4954,overspending
4691,4387,overspending
5024,6468,overspending
4216,2989,overspending
4201,1839,reasonable consumption
3917,2600,general
4418,2436,general
4374,2893,general
4235,2237,general
4191,7896,overspending
4878,2782,general
5478,2999,general
4602,2683,general
4825,4136,overspending
3656,2209,general
5263,6178,overspending
4130,4607,overspending
4665,3947,overspending
3883,1965,general
3838,7819,overspending
3709,6859,overspending
3946,1509,reasonable consumption
5245,7234,overspending
5213,2790,general
4013,3230,overspending
5218,2744,general
4815,7063,overspending
5365,6230,overspending
3814,6183,overspending
5187,2030,reasonable consumption
4882,1369,reasonable consumption
4891,5677,overspending
4691,7945,overspending
4609,4117,overspending
4602,7113,overspending
3654,6469,overspending
5496,3085,general
3943,1703,reasonable consumption
4705,4427,overspending
3520,1718,reasonable consumption
4825,5272,overspending
4730,2131,reasonable consumption
4028,3900,overspending
5384,2655,reasonable consumption
5352,3957,overspending
5222,4044,overspending
5285,3899,overspending
3978,7072,overspending
4590,5547,overspending
5110,7246,overspending
3632,7114,overspending
3861,2320,general
4205,3920,overspending
3690,6925,overspending
5119,6333,overspending
4240,2876,general
4588,4192,overspending
4683,3831,overspending
4168,1298,reasonable consumption
3901,2282,general
5420,4499,overspending
5425,7046,overspending
5421,3419,general
4647,2416,general
4264,6283,overspending
3854,2900,overspending
4645,3354,overspending
5155,5566,overspending
3624,4279,overspending
5018,7783,overspending
4646,6734,overspending
4505,1460,reasonable consumption
4635,3862,overspending
4303,1715,reasonable consumption
3754,3858,overspending
4509,4400,overspending
3660,5415,overspending
4799,6477,overspending
3658,1732,reasonable consumption
4313,4045,overspending
4874,7447,overspending
3687,6319,overspending
4364,3934,overspending
5027,6016,overspending
3561,4205,overspending
5259,2966,general
5305,2597,reasonable consumption
3755,7006,overspending
3549,5427,overspending
5112,7120,overspending
4432,6306,overspending
5117,4540,overspending
4003,6750,overspending
5497,4665,overspending
4889,6370,overspending
5245,4438,overspending
5375,7099,overspending
5182,7007,overspending
4901,2441,reasonable consumption
3824,5466,overspending
3768,4647,overspending
4041,7159,overspending
3699,4775,overspending
5388,7162,overspending
3694,7560,overspending
3961,4487,overspending
3583,1445,reasonable consumption
4179,3534,overspending
4818,2024,reasonable consumption
3587,6364,overspending
3636,2726,overspending
5074,7217,overspending
4915,6577,overspending
4664,2165,reasonable consumption
4723,6579,overspending
5104,1807,reasonable consumption
4364,1854,reasonable consumption
3863,3312,overspending
3733,2420,general
4879,5931,overspending
5433,5999,overspending
4253,6315,overspending
4124,1548,reasonable consumption
3988,6540,overspending
4342,4801,overspending
4005,2557,general
3894,5768,overspending
4318,6780,overspending
4670,1455,reasonable consumption
4703,5030,overspending
4272,7975,overspending
3699,6608,overspending
3920,4811,overspending
4714,7066,overspending
3696,4503,overspending
4506,4674,overspending
4280,4477,overspending
5277,6690,overspending
5286,6685,overspending
4895,7586,overspending
5289,2345,reasonable consumption
3726,1478,reasonable consumption
4190,5366,overspending
4355,4812,overspending
3837,3358,overspending
4500,5911,overspending
3873,2512,general
5098,1390,reasonable consumption
4627,7731,overspending
3920,5431,overspending
4774,7472,overspending
3807,2705,overspending
4428,7090,overspending
4652,6958,overspending
4906,6691,overspending
3853,1742,reasonable consumption
4044,5904,overspending
5465,5299,overspending
3724,4582,overspending
4581,3427,overspending
4766,3182,general
5463,3582,general
4497,1523,reasonable consumption
4336,5161,overspending
5105,6734,overspending
5493,5111,overspending
4383,1729,reasonable consumption
4463,4485,overspending
4995,3423,general
4335,6955,overspending
5192,7845,overspending
3736,6434,overspending
4346,2720,general
3807,5039,overspending
3922,4454,overspending
4020,3502,overspending
4291,1786,reasonable consumption
3525,6182,overspending
3719,7422,overspending
3862,1730,reasonable consumption
3909,4958,overspending
4732,4107,overspending
4539,5106,overspending
5049,6702,overspending
5173,1306,reasonable consumption
4146,1573,reasonable consumption
4830,6269,overspending
4395,6449,overspending
3960,5829,overspending
4984,5742,overspending
4255,6435,overspending
3950,5505,overspending
4147,2602,general
4035,6575,overspending
4353,6049,overspending
3887,4530,overspending
4877,7438,overspending
3619,5389,overspending
3708,3703,overspending
3808,3471,overspending
4440,2391,general
5303,5027,overspending
3793,6322,overspending
4327,7344,overspending
4955,1461,reasonable consumption
4580,2612,general
5263,2623,reasonable consumption
4328,6687,overspending
3623,6824,overspending
5462,1442,reasonable consumption
5169,6260,overspending
4153,1548,reasonable consumption
5413,6932,overspending
4205,2699,general
5008,5135,overspending
4149,2317,general
5393,2527,reasonable consumption
4340,3814,overspending
3554,2529,overspending
3976,1453,reasonable consumption
4609,6683,overspending
3664,5067,overspending
4056,7790,overspending
4650,5798,overspending
5344,2875,general
4627,1733,reasonable consumption
3965,3134,overspending
3660,5308,overspending
4539,5199,overspending
5127,2917,general
5226,7535,overspending
4429,2240,general
5370,3024,general
3720,7355,overspending
4236,7363,overspending
5286,7882,overspending
3942,5304,overspending
4093,6696,overspending
4288,4295,overspending
5147,6637,overspending
5039,4977,overspending
5214,6824,overspending
4992,1792,reasonable consumption
5266,1561,reasonable consumption
5391,3012,general
4706,5681,overspending
4389,4174,overspending
4643,5906,overspending
5200,2513,reasonable consumption
5049,5480,overspending
5474,5543,overspending
4913,4015,overspending
5167,7424,overspending
4829,4452,overspending
4947,3029,general
4941,7339,overspending
3600,3217,overspending
4721,1571,reasonable consumption
3784,7484,overspending
4395,5882,overspending
4070,7733,overspending
3888,4203,overspending
4064,4107,overspending
5072,2299,reasonable consumption
3764,6884,overspending
5027,5894,overspending
4815,7466,overspending
4854,3611,overspending
5394,1673,reasonable consumption
5128,1284,reasonable consumption
4253,5960,overspending
4692,6336,overspending
4636,7582,overspending
4257,6503,overspending
3539,1503,reasonable consumption
3578,4350,overspending
3843,6603,overspending
3678,3000,overspending
4592,5624,overspending
3503,3382,overspending
4513,3777,overspending
5150,2159,reasonable consumption
4940,3535,overspending
5412,2476,reasonable consumption
5136,1353,reasonable consumption
3900,7401,overspending
4384,6093,overspending
3877,1337,reasonable consumption
5402,1863,reasonable consumption
4576,7836,overspending
4090,2866,overspending
5352,6147,overspending
5043,1913,reasonable consumption
4720,7262,overspending
5166,4595,overspending
3877,6195,overspending
4657,7685,overspending
3940,4896,overspending
5364,5870,overspending
4259,3546,overspending
3912,7467,overspending
4041,2632,general
4783,1340,reasonable consumption
4481,5058,overspending
3957,5644,overspending
5244,4030,overspending
4909,2634,general
5026,2419,reasonable consumption
4801,5444,overspending
4538,1245,reasonable consumption
5226,1830,reasonable consumption
4825,1299,reasonable consumption
4351,4059,overspending
5372,7740,overspending
3713,7159,overspending
3528,4012,overspending
4307,5294,overspending
3819,3067,overspending
4987,4023,overspending
3916,7247,overspending
3875,4990,overspending
5062,2442,reasonable consumption
4389,3510,overspending
3612,7683,overspending
3579,4673,overspending
5038,7334,overspending
3632,4114,overspending
5224,5654,overspending
3823,6248,overspending
5459,2322,reasonable consumption
4284,1499,reasonable consumption
3947,6908,overspending
5478,5082,overspending
3938,6542,overspending
5345,1256,reasonable consumption
3736,2056,general
4906,3860,overspending
3687,4544,overspending
4795,7160,overspending
4963,3538,overspending
5107,1666,reasonable consumption
4614,6028,overspending
5140,6113,overspending
3661,4212,overspending
4290,1853,reasonable consumption
5443,1514,reasonable consumption
3812,4942,overspending
4005,6399,overspending
4981,2882,general
4303,4141,overspending
3753,7472,overspending
5094,4359,overspending
3935,3234,overspending
4530,4992,overspending
3516,5895,overspending
4618,2551,general
4766,5256,overspending
3603,5715,overspending
4929,4432,overspending
3932,2882,overspending
5260,4373,overspending
3752,4215,overspending
5090,6164,overspending
4349,5461,overspending
4809,7034,overspending
4879,7598,overspending
4368,1288,reasonable consumption
5004,2672,general
4158,3142,overspending
4898,1739,reasonable consumption
4442,5762,overspending
4020,3578,overspending
4955,3482,overspending
5121,2107,reasonable consumption
5238,2996,general
4633,4712,overspending
4335,6726,overspending
4357,6349,overspending
4793,5919,overspending
3726,7839,overspending
3827,4926,overspending
4563,4572,overspending
5432,2522,reasonable consumption
3914,5812,overspending
4341,3072,overspending
5309,6964,overspending
4140,7285,overspending
3949,5030,overspending
3896,6568,overspending
4866,1945,reasonable consumption
3625,1896,general
4992,4681,overspending
5305,3346,general
4162,2320,general
3765,2011,general
4435,2856,general
4721,7035,overspending
3507,1955,general
4105,1339,reasonable consumption
4802,6233,overspending
4141,6011,overspending
4044,1265,reasonable consumption
4565,3485,overspending
3617,4455,overspending
5092,2043,reasonable consumption
5186,3082,general
5052,4073,overspending
4005,5644,overspending
4327,1230,reasonable consumption
4620,4749,overspending
5424,6413,overspending
4177,3545,overspending
4143,7615,overspending
4092,2725,general
3697,6995,overspending
4225,7249,overspending
3774,6073,overspending
4673,7011,overspending
4395,3393,overspending
3999,2198,general
4850,1642,reasonable consumption
4827,6341,overspending
5037,4486,overspending
4278,7149,overspending
5013,3541,overspending
5458,7373,overspending
3574,5269,overspending
3982,4555,overspending
4495,4198,overspending
4247,6959,overspending
4626,6277,overspending
5378,6509,overspending
4594,2617,general
4349,5822,overspending
5416,4077,overspending
3883,3186,overspending
4243,6962,overspending
5088,4820,overspending
4582,6448,overspending
4173,3145,overspending
3590,5510,overspending
5323,5889,overspending
5027,6713,overspending
5032,1409,reasonable consumption
3595,2997,overspending
3829,3758,overspending
4105,2402,general
4924,3832,overspending
4269,3768,overspending
3550,1782,general
4086,3813,overspending
4068,6434,overspending
4241,5253,overspending
4117,1407,reasonable consumption
5145,4499,overspending
4722,2566,general
5082,6683,overspending
3554,1825,general
4476,5282,overspending
4379,6396,overspending
5038,3854,overspending
5345,7869,overspending
3627,1909,general
4468,3417,overspending
5342,7223,overspending
4358,4079,overspending
4271,3779,overspending
4483,3562,overspending
5068,3451,general
4421,1480,reasonable consumption
4180,4604,overspending
5251,5811,overspending
4952,7961,overspending
4965,7082,overspending
3689,2548,general
4487,5932,overspending
5208,5760,overspending
4360,5100,overspending
5407,6785,overspending
5220,6532,overspending
4953,7846,overspending
4694,7748,overspending
4761,5608,overspending
5401,2962,general
4031,4839,overspending
3643,7907,overspending
3517,1916,general
4918,7122,overspending
4294,5731,overspending
4710,2586,general
4082,6584,overspending
4977,4526,overspending
4430,3231,overspending
4887,4554,overspending
4404,4182,overspending
4207,4292,overspending
4964,1704,reasonable consumption
4103,6117,overspending
5476,5100,overspending
4756,1708,reasonable consumption
3612,7025,overspending
4004,2263,general
3700,5164,overspending
4645,2093,reasonable consumption
4374,4032,overspending
4501,3955,overspending
5338,5158,overspending
5360,1377,reasonable consumption
3902,4635,overspending
4757,2189,reasonable consumption
5076,1245,reasonable consumption
4607,2179,reasonable consumption
4342,7322,overspending
3770,1852,reasonable consumption
5413,2623,reasonable consumption
5013,2930,general
4335,2506,general
5193,3346,general
4769,4171,overspending
4379,1970,reasonable consumption
4339,6388,overspending
5497,6354,overspending
5309,4453,overspending
3580,7542,overspending
3903,7063,overspending
3552,5390,overspending
4402,5722,overspending
3700,3758,overspending
5232,7154,overspending
4067,7877,overspending
5423,7770,overspending
3629,3559,overspending
4882,4748,overspending
5441,2650,reasonable consumption
4749,4023,overspending
4002,1216,reasonable consumption
4721,6103,overspending
3588,6620,overspending
4026,7560,overspending
5213,7716,overspending
3537,3887,overspending
5264,2535,reasonable consumption
4476,2127,reasonable consumption
4674,7793,overspending
3773,7903,overspending
5137,3000,general
3616,5093,overspending
3819,2560,general
4258,4990,overspending
4920,6027,overspending
4492,1300,reasonable consumption
4305,3326,overspending
5460,3666,general
5435,2473,reasonable consumption
5253,7453,overspending
4498,6219,overspending
3635,3760,overspending
4817,1893,reasonable consumption
4120,3343,overspending
4153,6767,overspending
4032,4987,overspending
5310,1857,reasonable consumption
4729,1828,reasonable consumption
3899,6919,overspending
5102,6581,overspending
4817,3617,overspending
3958,5941,overspending
5210,7764,overspending
3810,1240,reasonable consumption
4365,4846,overspending
3718,7989,overspending
4552,5231,overspending
3652,5997,overspending
4085,2302,general
4972,7355,overspending
4130,7092,overspending
4956,6666,overspending
5246,2998,general
3668,6347,overspending
3754,4775,overspending
4015,3169,overspending
4613,7893,overspending
5313,2980,general
4979,1805,reasonable consumption
3768,4249,overspending
5152,4753,overspending
5477,6785,overspending
3938,4524,overspending
5331,1610,reasonable consumption
4234,3158,overspending
4349,7343,overspending
4173,5275,overspending
3504,6116,overspending
4240,4419,overspending
5234,7381,overspending
3986,4409,overspending
5178,5094,overspending
4544,2872,general
4566,6873,overspending
3539,7962,overspending
4326,5223,overspending
4629,4566,overspending
4990,2929,general
3639,7353,overspending
3947,4789,overspending
4995,7754,overspending
4699,6815,overspending
5046,5865,overspending
4525,3175,overspending
5411,4732,overspending
3738,6780,overspending
4077,4301,overspending
4515,3070,general
5495,3135,general
5360,2157,reasonable consumption
4065,3972,overspending
3515,4641,overspending
3721,6353,overspending
4037,7400,overspending
4440,7581,overspending
5306,1296,reasonable consumption
4184,2456,general
3693,4195,overspending
3930,3700,overspending
5350,7001,overspending
4641,1210,reasonable consumption
4560,6196,overspending
4659,6324,overspending
3542,3399,overspending
4826,4548,overspending
4621,2197,reasonable consumption
5045,5605,overspending
3713,7921,overspending
4831,2691,general
5482,6959,overspending
3662,6225,overspending
5357,2491,reasonable consumption
4761,2414,general
4254,2424,general
4091,6595,overspending
3521,5853,overspending
5345,3800,overspending
4923,2162,reasonable consumption
3888,3919,overspending
4166,4445,overspending
3620,5386,overspending
4228,6325,overspending
3604,3133,overspending
3674,7219,overspending
5313,4120,overspending
3946,6180,overspending
5412,2404,reasonable consumption
3795,4413,overspending
4189,6824,overspending
5164,5198,overspending
5301,6314,overspending
3537,1562,reasonable consumption
3628,3109,overspending
3781,3147,overspending
3810,4330,overspending
4718,7091,overspending
3712,4786,overspending
3863,6201,overspending
5370,5871,overspending
5469,4836,overspending
3883,7197,overspending
4719,6893,overspending
4181,7918,overspending
5482,2472,reasonable consumption
4210,3317,overspending
5492,2577,reasonable consumption
3563,4431,overspending
3786,5241,overspending
4849,6338,overspending
3656,5078,overspending
4704,4324,overspending
4682,5032,overspending
4859,6043,overspending
3765,5805,overspending
4664,1724,reasonable consumption
4207,3308,overspending
3585,4395,overspending
4820,4401,overspending
5109,6318,overspending
4429,5312,overspending
4232,6371,overspending
3796,1817,reasonable consumption
4930,5653,overspending
4831,4680,overspending
4609,1848,reasonable consumption
3689,2117,general
4311,3039,overspending
4961,7072,overspending
4108,6017,overspending
5147,3716,overspending
4490,1711,reasonable consumption
4544,2903,general
3675,5037,overspending
3815,3190,overspending
5131,3306,general
4217,1398,reasonable consumption
4873,2283,reasonable consumption
4492,4318,overspending
3913,7627,overspending
4304,2647,general
5289,6166,overspending
4445,2180,reasonable consumption
3615,6784,overspending
3867,5875,overspending
3742,4625,overspending
5065,5827,overspending
3602,1327,reasonable consumption
4713,4035,overspending
4627,4780,overspending
5225,6735,overspending
4512,5603,overspending
3866,6027,overspending
3742,1833,reasonable consumption
3733,3345,overspending
4942,3208,general
3704,3061,overspending
4499,2494,general
4944,5954,overspending
3871,1334,reasonable consumption
4216,4923,overspending
5498,1393,reasonable consumption
4447,2909,general
4453,4173,overspending
5241,2267,reasonable consumption
5317,6893,overspending
3971,5782,overspending
3617,6506,overspending
4221,7687,overspending
4127,2785,general
4151,2260,general
4286,6845,overspending
4137,3225,overspending
4347,6445,overspending
5301,7936,overspending
5280,6312,overspending
4369,5416,overspending
3988,6269,overspending
3594,5269,overspending
5236,5449,overspending
3988,6815,overspending
4930,2597,general
5267,3132,general
4685,5692,overspending
4706,1887,reasonable consumption
4778,7844,overspending
4517,1926,reasonable consumption
5396,3686,general
3603,6904,overspending
4986,5602,overspending
4468,3503,overspending
4991,1965,reasonable consumption
4126,1370,reasonable consumption
5199,2928,general
4642,5983,overspending
4857,7984,overspending
3649,3998,overspending
4159,7305,overspending
4228,3784,overspending
3550,4920,overspending
4246,1238,reasonable consumption
4049,1828,reasonable consumption
4975,5211,overspending
4002,1628,reasonable consumption
5178,2673,general
4043,4843,overspending
4595,5613,overspending
3790,2903,overspending
4804,6952,overspending
4516,1670,reasonable consumption
5179,4998,overspending
5055,4406,overspending
3987,2503,general
4351,2880,general
3912,2886,overspending
4926,1543,reasonable consumption
4788,7967,overspending
4784,1349,reasonable consumption
3885,5797,overspending
3502,2708,overspending
5367,4391,overspending
5051,5701,overspending
4856,2887,general
4256,2954,general
3646,5030,overspending
3548,1909,general
4678,2578,general
4461,1966,reasonable consumption
5375,2918,general
4053,5916,overspending
4160,4082,overspending
5150,3154,general
3720,2769,overspending
3777,4194,overspending
3967,1353,reasonable consumption
5007,7369,overspending
5406,1866,reasonable consumption
3995,7119,overspending
4945,2176,reasonable consumption
4091,6417,overspending
4588,4439,overspending
3511,6203,overspending
3679,7795,overspending
4375,6949,overspending
4385,5802,overspending
4800,7408,overspending
4132,5874,overspending
4816,1942,reasonable consumption
5132,4885,overspending
5409,3271,general
4335,4678,overspending
4960,7292,overspending
4297,6042,overspending
4385,3781,overspending
4114,6549,overspending
4716,3293,general
4337,7604,overspending
3866,2891,overspending
4742,4382,overspending
4393,2178,reasonable consumption
4406,5734,overspending
4627,3007,general
3875,1513,reasonable consumption
5481,2364,reasonable consumption
4683,4656,overspending
5339,3660,general
5163,5112,overspending
3735,5514,overspending
3556,3568,overspending
3661,5288,overspending
4318,5989,overspending
4229,7207,overspending
5191,7753,overspending
5105,2421,reasonable consumption
4655,2714,general
4337,4580,overspending
5424,7347,overspending
5098,4974,overspending
4544,5262,overspending
5040,6766,overspending
5476,4558,overspending
5231,7664,overspending
4799,5399,overspending
5213,4658,overspending
5278,3754,overspending
5379,4300,overspending
4043,7724,overspending
4887,7762,overspending
4301,5106,overspending
4385,7435,overspending
5029,5141,overspending
4349,7528,overspending
5364,6639,overspending
4722,1818,reasonable consumption
5405,5626,overspending
4024,2143,general
3949,6123,overspending
5430,1253,reasonable consumption
4130,6834,overspending
5486,6586,overspending
5178,5126,overspending
4295,3743,overspending
3963,1519,reasonable consumption
4764,3531,overspending
4832,3364,general
4231,2727,general
3524,4266,overspending
4959,3776,overspending
4552,5171,overspending
5195,5800,overspending
5482,7269,overspending
4023,7105,overspending
5426,1843,reasonable consumption
4661,1691,reasonable consumption
4122,5431,overspending
4328,4003,overspending
5496,3508,general
4346,2948,general
3568,2500,overspending
5262,4668,overspending
4289,7215,overspending
4536,6422,overspending
3696,4675,overspending
5322,1880,reasonable consumption
4265,3322,overspending
3734,5469,overspending
5490,3419,general
4042,4718,overspending
4431,3259,overspending
5381,4721,overspending
3579,3877,overspending
4980,5505,overspending
4095,3132,overspending
3624,5544,overspending
5020,1426,reasonable consumption
3549,4063,overspending
4779,4643,overspending
3886,1276,reasonable consumption
4248,3745,overspending
4884,1286,reasonable consumption
4197,6534,overspending
4433,2041,reasonable consumption
5338,7769,overspending
4205,2674,general
3949,3211,overspending
4532,3636,overspending
4537,5002,overspending
3969,5840,overspending
4161,1552,reasonable consumption
4321,1927,reasonable consumption
4557,5498,overspending
3928,3688,overspending
3911,4027,overspending
5041,4791,overspending
3794,7457,overspending
5215,4520,overspending
3620,5473,overspending
4444,4230,overspending
4969,7328,overspending
4582,5619,overspending
4727,3152,general
5420,6560,overspending
3969,2732,general
4541,7630,overspending
3508,4910,overspending
3684,1829,reasonable consumption
4312,1370,reasonable consumption
4513,4825,overspending
3867,2040,general
4911,6151,overspending
5453,5472,overspending
4401,5920,overspending
5264,6853,overspending
4076,3800,overspending
5354,1549,reasonable consumption
4652,1818,reasonable consumption
3966,5050,overspending
4692,2598,general
4973,3565,overspending
4518,5363,overspending
4843,5884,overspending
3904,7455,overspending
5365,2322,reasonable consumption
4756,4658,overspending
4053,7347,overspending
4378,6900,overspending
4940,2081,reasonable consumption
5488,7679,overspending
4678,7550,overspending
4382,5778,overspending
4427,4422,overspending
4562,2100,reasonable consumption
4847,1326,reasonable consumption
4985,3082,general
4397,4471,overspending
5142,2961,general
3785,5654,overspending
4438,2890,general
4987,1535,reasonable consumption
3756,5080,overspending
4558,4135,overspending
3721,3412,overspending
5296,7222,overspending
5168,7405,overspending
4899,3016,general
4991,4910,overspending
5322,2128,reasonable consumption
4558,7939,overspending
4874,2556,general
5185,1620,reasonable consumption
4775,1878,reasonable consumption
5129,2889,general
5203,6345,overspending
4737,1747,reasonable consumption
4518,6875,overspending
5321,3304,general
5221,7631,overspending
3884,4585,overspending
4234,3234,overspending
4694,5457,overspending
5298,5166,overspending
3544,4737,overspending
4560,4896,overspending
3709,4795,overspending
5363,3033,general
4068,4151,overspending
4506,3736,overspending
4288,3419,overspending
3877,1311,reasonable consumption
4558,4255,overspending
4809,6842,overspending
4767,4850,overspending
5396,7241,overspending
4780,2330,reasonable consumption
4494,5829,overspending
3852,1376,reasonable consumption
4702,1265,reasonable consumption
4146,5985,overspending
5046,4823,overspending
4713,7406,overspending
4689,5231,overspending
3669,7372,overspending
3746,3236,overspending
4611,6306,overspending
4152,1831,reasonable consumption
5328,6827,overspending
4621,2475,general
3639,7971,overspending
3835,2457,general
3835,3617,overspending
4681,3190,general
3760,2283,general
4113,7052,overspending
5064,3428,general
4556,1335,reasonable consumption
4373,2106,reasonable consumption
3797,6479,overspending
4504,5982,overspending
4503,5809,overspending
4623,6116,overspending
3948,1664,reasonable consumption
3939,2642,general
3919,2941,overspending
3780,2807,overspending
4714,1412,reasonable consumption
5366,1580,reasonable consumption
5004,7215,overspending
4326,7979,overspending
4711,3386,overspending
4627,6103,overspending
5354,5996,overspending
4767,6894,overspending
4244,6328,overspending
5272,1974,reasonable consumption
4110,5604,overspending
5323,3771,overspending
5148,4462,overspending
5029,6071,overspending
4529,3799,overspending
4821,5551,overspending
4919,3367,general
4457,6962,overspending
4449,3405,overspending
3655,7676,overspending
4347,4499,overspending
4173,3075,overspending
4329,5004,overspending
5409,1401,reasonable consumption
4997,6264,overspending
4971,3097,general
3644,3850,overspending
5001,3853,overspending
4765,3563,overspending
5246,2326,reasonable consumption
5072,1413,reasonable consumption
4349,5327,overspending
4225,1699,reasonable consumption
3597,5004,overspending
4716,1707,reasonable consumption
5201,6447,overspending
5264,5165,overspending
5419,7124,overspending
3620,1984,general
5014,5827,overspending
5105,3447,general
3575,5047,overspending
3579,2081,general
4875,4675,overspending
4923,1667,reasonable consumption
4676,7886,overspending
4243,5864,overspending
5338,5015,overspending
4217,1698,reasonable consumption
4008,4874,overspending
4849,5839,overspending
5181,3878,overspending
3544,6361,overspending
4033,6053,overspending
4114,2145,general
5017,3343,general
4464,7506,overspending
5225,6400,overspending
3655,6207,overspending
3932,4329,overspending
3659,1773,reasonable consumption
5445,2518,reasonable consumption
4657,4888,overspending
4445,4383,overspending
3801,2971,overspending
4470,7309,overspending
5376,2035,reasonable consumption
4864,2992,general
4385,6371,overspending
4773,6264,overspending
5270,4951,overspending
4875,5147,overspending
5335,7731,overspending
3986,3424,overspending
3556,4550,overspending
4364,2548,general
3760,2998,overspending
5222,3536,general
5478,2786,general
3966,3764,overspending
4214,2870,general
3871,2597,general
4581,4188,overspending
4201,4926,overspending
5314,3941,overspending
5078,4091,overspending
5033,2533,general
4778,6800,overspending
3649,7102,overspending
4967,5058,overspending
4359,4105,overspending
5160,6358,overspending
5264,3924,overspending
4045,5365,overspending
3965,4153,overspending
5123,2823,general
3612,4206,overspending
5056,4796,overspending
4589,4646,overspending
3998,4989,overspending
4874,1833,reasonable consumption
4465,7919,overspending
4183,5221,overspending
5067,2549,general
4696,6168,overspending
5214,2627,general
4607,2818,general
4970,3722,overspending
5083,7410,overspending
4439,2774,general
4856,4210,overspending
3978,5983,overspending
4433,1656,reasonable consumption
5431,6423,overspending
4112,1489,reasonable consumption
4384,1315,reasonable consumption
3529,1545,reasonable consumption
5464,5539,overspending
4989,2555,general
4855,3466,overspending
4095,7752,overspending
4546,6185,overspending
5247,7455,overspending
3611,7377,overspending
4245,4006,overspending
4664,7120,overspending
4026,3331,overspending
5040,6007,overspending
3750,3810,overspending
3701,7085,overspending
4949,1490,reasonable consumption
5414,2746,general
4243,5494,overspending
3650,6134,overspending
4716,7563,overspending
3666,4120,overspending
4878,3193,general
4552,1261,reasonable consumption
3973,3935,overspending
3969,4188,overspending
4900,7026,overspending
5069,6889,overspending
4117,3000,overspending
3525,4271,overspending
3848,5774,overspending
3653,6699,overspending
3511,3318,overspending
3948,6392,overspending
5366,7136,overspending
3851,4370,overspending
3650,3850,overspending
3726,5137,overspending
5130,4090,overspending
5229,3167,general
5241,5566,overspending
5144,5940,overspending
5434,4773,overspending
5102,7475,overspending
5160,7884,overspending
4864,3991,overspending
4019,2755,general
4059,6565,overspending
3844,1486,reasonable consumption
3539,6337,overspending
4284,2631,general
4652,7429,overspending
4605,3610,overspending
4840,3592,overspending
5063,3024,general
5207,5493,overspending
5446,7064,overspending
4462,4055,overspending
3551,2393,general
3518,5394,overspending
4312,4706,overspending
3634,3949,overspending
3668,4357,overspending
